Gene_name,MAPS_logFC,MAPS_pValue,MAPS_FDR,Pulse_logFC,Pulse_pValue,Pulse_FDR,MFE,MFE_pValue,combi_2pvals,combi_3pvals
rl18,1.55,0.0412042635,0.114657553,0.07572589999999997,0.710348538,0.980552058,-4.059999942779541,0.6579334707094495,0.12491767249889528,0.24554186470802825
SymR,1.55,0.0795053605,0.201189045,0.017450161000000002,0.92942066,0.990289457,-4.150000095367432,0.5754018169112509,0.1868611571670598,0.38877811922012157
speF,1.55,0.0961747315,0.236085476,-0.069015835,0.8190346609999999,0.982741597,-6.920000076293945,0.23592615012106535,0.10859101277801085,0.24024242823682268
sdaA,1.54,0.07134718400000001,0.183217538,-0.218550732,0.290915839,0.867311043,-8.649999618530272,0.07818269385134051,0.03452242054557908,0.04552676491176592
rplX,1.54,0.028232812000000006,0.083113565,0.036274900000000006,0.849634419,0.988871448,-7.789999961853027,0.16337522441651706,0.029423295453977462,0.0858192432031706
STnc540,1.54,0.04991801,0.13492971199999998,-0.089297981,0.698682713,0.980552058,-7.579999923706055,0.1897315250484362,0.053601415272109675,0.12313771247878018
yeiG,1.53,0.056970541,0.151241365,0.029018348,0.89228542,0.989070004,-3.880000114440918,0.6311235170969993,0.15552437999016427,0.33219305317324443
tolC,1.53,0.043595209,0.120198314,0.114542314,0.514560562,0.957964143,-6.460000038146973,0.219558544072504,0.05407000446653155,0.10061940029608536
csiE,1.53,0.1046248685,0.25331266,0.403978549,0.113729358,0.663973339,-10.93000030517578,0.13681260010678056,0.0750986484500755,0.045633171678872445
lspA,1.52,0.054015419,0.1442818,-0.146124033,0.52921645,0.960226524,-2.6800000667572017,0.7953906689151209,0.17818656741274017,0.27152893714527004
SL1344_1024,1.52,0.0828556595,0.208322801,-0.281031888,0.27158442,0.865346655,-2.6600000858306885,0.863399231191653,0.2602200856588686,0.24687407005370746
yejM,1.5,0.0569754055,0.151241365,-0.158318924,0.390998761,0.929724271,-4.829999923706055,0.4824525467704493,0.12627977616855926,0.16989362483580542
mreD,1.49,0.102331509,0.248560714,-0.495257682,0.062948898,0.557897263,-0.3400000035762787,0.9911823647294588,0.3335391695883838,0.12019112029455688
Msr,1.49,0.0711793305,0.182864586,0.146986219,0.370790561,0.92903635,-1.6100000143051147,0.9157954224357164,0.24317625578940774,0.2816227694880755
napG,1.48,0.1044186925,0.252881355,-0.055358479,0.788681748,0.980552058,-10.260000228881836,0.0759670654031381,0.04629974068011698,0.11854053964778599
SL1344_3801,1.48,0.069246735,0.17848422600000002,0.362236062,0.152535336,0.758054397,-0.8399999737739563,0.9391135651395314,0.24275241283163432,0.16123409874005984
yaeE,1.48,0.07244363200000001,0.185715947,0.012903546,0.963181372,0.991822998,-3.619999885559082,0.7652539036871802,0.2157912016559327,0.43905272209188095
rpoN,1.48,0.067865473,0.175626615,0.021647971,0.913067222,0.990289457,-5.420000076293945,0.5274842851410994,0.15500034653917255,0.33574291894760355
fliG,1.48,0.08782727650000001,0.218595554,0.112582091,0.5718288420000001,0.962120616,-3.7200000286102295,0.5758414687454466,0.20150463624281856,0.31292695927076003
cyoA,1.48,0.1056396045,0.255324018,-0.15109395,0.394137278,0.930477739,-3.849999904632568,0.5624307643614496,0.22715583351643714,0.2763638581546102
rlgA,1.47,0.067930705,0.175728543,0.111996607,0.581589363,0.963536152,-9.649999618530273,0.05177730887842882,0.02339008715358847,0.05392805507265832
leuS,1.46,0.053255121,0.142540413,-0.044837947,0.8031571559999999,0.980552058,-10.40999984741211,0.17779255319148934,0.053589038139043046,0.13521972964695597
holC,1.45,0.084799859,0.212293846,-0.235861019,0.33843004200000004,0.8991572840000001,-2.8399999141693115,0.6899603295697284,0.22458985702094514,0.2497534334014574
mreB-leader,1.45,0.101261783,0.246260794,-0.22398206,0.383729797,0.929724271,-7.320000171661378,0.3728680136447127,0.16147191388061685,0.20572988590079658
SL1344_3138,1.45,0.036271122999999995,0.103011816,-0.09153912,0.614455965,0.97404575,-2.2300000190734863,0.8749822820694543,0.14123687050536884,0.24743472232372163
STnc70,1.44,0.058768752,0.155544056,0.006384565,0.974294849,0.995335842,-3.359999895095825,0.6148126115407495,0.15611030166620946,0.35014908785391036
SL1344_0322,1.44,0.0779339405,0.197628379,0.584797543,0.00733397,0.169621573,-5.71999979019165,0.3619115549215407,0.1288483515817025,0.00940538584009806
ftsJ,1.44,0.04222816099999999,0.116983419,0.184751639,0.284826454,0.867311043,-5.9000000953674325,0.6333198870512303,0.12359569009859829,0.13537197572860124
minD,1.43,0.0813504325,0.205052648,0.16004562,0.377347962,0.929724271,-4.630000114440918,0.552608695652174,0.18440946856336576,0.2270814897247558
sufI,1.43,0.05942312,0.156953599,-0.226759995,0.259667802,0.865346655,-4.260000228881837,0.6776470588235294,0.16961648270585425,0.166880868762016
sapG,1.42,0.085569047,0.213863342,-0.250690893,0.307330407,0.8786498629999999,-6.679999828338622,0.51714870744817,0.18222306363718935,0.19764484809645944
yijP,1.42,0.0433362595,0.119612319,0.112434798,0.563480206,0.962120616,-5.199999809265137,0.6646768751622113,0.13098089232578228,0.220926167812824
xseA,1.42,0.0467161975,0.127497761,-0.361725068,0.17188440100000002,0.777141504,-7.96999979019165,0.2167056074766355,0.05662042474153878,0.04792109349882125
rpsN,1.41,0.049248932,0.13341072,0.414281704,0.01581052,0.276914344,-9.199999809265137,0.11009573542210617,0.03371065733923277,0.0046472075446688564
secG,1.4,0.059008141,0.156131837,-0.973820595,0.001866693,0.060134178,-2.1400001049041752,0.8516129032258064,0.20054118617138167,0.004997991259597863
rpmH,1.38,0.097640769,0.238968861,-0.258931683,0.209839858,0.840851232,-2.900000095367432,0.7503942652329749,0.26476634480957034,0.21356255849206035
cbpA,1.37,0.087319257,0.217544455,0.122211321,0.6316080820000001,0.97404575,-5.869999885559082,0.2620842572062084,0.10932791630871223,0.20542274464548924
STnc835,1.37,0.083802306,0.210117248,0.129815252,0.631725902,0.97404575,-8.109999656677246,0.13890523837551502,0.06347908296722624,0.13221261832024397
exoX,1.36,0.083297405,0.20917110000000005,-0.181956668,0.465425029,0.951670844,-3.7899999618530273,0.7917528438469493,0.24526131420744954,0.3238822232426197
CrpT,1.36,0.150164258,0.34716945,0.7430953370000001,0.004066978,0.104100339,-4.940000057220459,0.4718909710391823,0.258432968873394,0.012213100018944045
SL1344_2190,1.36,0.084939406,0.212525227,-0.023917859,0.916765489,0.990289457,-7.0,0.308242277080804,0.12155442335761515,0.2804595280548235
atpC,1.35,0.1053040295,0.254615291,0.131473192,0.568112842,0.962120616,-8.880000114440918,0.08024973351606518,0.048789786738678245,0.0988561625982165
tyrS,1.34,0.06631024099999999,0.172269117,0.146240876,0.42570196,0.951670844,-5.010000228881836,0.4946164199192463,0.14488194108629532,0.20096990986056198
pgm,1.34,0.0838788455,0.210221502,0.277301134,0.212139655,0.840851232,-10.699999809265137,0.07754614261054309,0.03925625929792397,0.04039119520257498
SL1344_4422,1.33,0.0750309405,0.191128856,-0.163533963,0.53076187,0.960618018,-3.0699999332427983,0.6806160999709386,0.20297254680051405,0.3013234817033414
RyfD,1.32,0.053987009,0.144242542,0.018556792,0.924618935,0.990289457,-3.4300000667572017,0.7345231455660903,0.16764208522055718,0.3582391072143531
yafK,1.32,0.080557191,0.203280421,0.038979793,0.8680691490000001,0.988871448,-3.9300000667572017,0.7160477627607925,0.22224006485519474,0.4244727743261979
SL1344_3613,1.32,0.078915765,0.199837226,0.139662881,0.493215353,0.951670844,-7.1500000953674325,0.3084086921311918,0.11477224883243477,0.18248310886632366
STnc1065,1.31,0.139244647,0.325300885,-0.211470114,0.446266129,0.951670844,-1.2599999904632568,0.9436106045728714,0.39806274153694116,0.4608212394090051
rplC,1.31,0.054724557,0.145905246,0.333693734,0.150023657,0.7540291720000001,-5.079999923706055,0.6156000560145638,0.14791248362598913,0.10242929519266103
SL1344_2391,1.3,0.0704486555,0.18114221,-0.041729959,0.847341259,0.988871448,-3.359999895095825,0.7386179460733756,0.20584100679892062,0.396527573754742
hemL,1.3,0.085473905,0.213714379,-0.23035838100000006,0.272023661,0.865346655,-2.740000009536743,0.8394385964912281,0.26078046258476295,0.24756635826305337
hemA,1.29,0.061506166,0.161674375,0.024045812000000003,0.901768427,0.990289457,-1.690000057220459,0.8441618142813362,0.20550544015189123,0.4095697980911941
cysU,1.29,0.160422977,0.368009982,0.124826478,0.56436587,0.962120616,-11.84000015258789,0.04374392445493682,0.041819878032617705,0.0864550227922272
menD,1.29,0.065611541,0.170675154,0.137996771,0.5409221160000001,0.962120616,-5.78000020980835,0.3216416824334158,0.10252711862359669,0.17666059386265393
mreB,1.29,0.054386745,0.14507421,-0.337668467,0.070092401,0.592440583,-4.010000228881837,0.6044810953788704,0.14514712433476276,0.05879153817597854
rcsB,1.29,0.103300521,0.250475995,0.10354369,0.609968695,0.97404575,-9.43000030517578,0.17941712204007285,0.09244987249626982,0.17555576373093085
RdlD,1.27,0.1310715455,0.308443866,-0.079663983,0.7718332109999999,0.980552058,-3.7200000286102295,0.6450746268656716,0.29342564511122454,0.48645311693725324
dacA,1.27,0.0798551925,0.201989298,-0.199297153,0.311714736,0.884831165,-6.21999979019165,0.24359891288799884,0.09609160828335765,0.1160477752123306
rplJ,1.26,0.075058954,0.19114392,0.127825746,0.53226392,0.960618018,-1.1299999952316284,0.8828304694899202,0.2461125866789262,0.35052471767098714
SL1344_3380,1.26,0.1171426195,0.279124667,-0.118865079,0.638909846,0.974581643,-10.539999961853027,0.1065435150253675,0.06719112383129658,0.13957483202795087
STnc3220,1.26,0.179494199,0.40597735,0.221085943,0.396761853,0.933192155,-7.119999885559082,0.12356877323420075,0.10665349136110341,0.14901770137822665
exc,1.25,0.0558202225,0.148458914,-0.648814248,0.000317189,0.012439338,-4.300000190734863,0.6151632858581499,0.15011051790337734,0.0008465264587593031
SL1344_1537,1.25,0.088872127,0.220712166,-0.136748523,0.60215533,0.97404575,-6.5999999046325675,0.2596422582448295,0.11004465017489864,0.20035326552402566
panD,1.25,0.148017127,0.342952604,-0.070093723,0.767491496,0.980552058,-4.329999923706056,0.5681982896071894,0.29231808795303843,0.4837948615227101
iap,1.25,0.06952124,0.17903828300000002,-0.294591832,0.229738669,0.8595374179999999,-3.059999942779541,0.7661404003383141,0.20945754964051772,0.18474741012353849
SL1344_2197,1.24,0.0932669345,0.229917396,-0.059716687,0.792583879,0.980552058,-10.979999542236328,0.0619846069268829,0.03557211436622833,0.09570939489578845
glpB,1.24,0.059535218,0.157180643,-0.006526853000000001,0.975473264,0.995335842,-7.1500000953674325,0.4251001680237818,0.11835785695836114,0.28518777086817837
gpmB,1.23,0.10989764,0.26419955100000003,-0.230036235,0.317811239,0.8886253040000001,-3.359999895095825,0.6957696986079202,0.2730465724563233,0.28252706986583825
rnG,1.23,0.0796272105,0.201469128,0.012200111,0.950441802,0.991822998,-5.110000133514403,0.5154490326306671,0.17210129335137803,0.37080811396037916
ribD,1.22,0.07391013099999999,0.188831435,0.142205576,0.517737714,0.958980526,-3.0699999332427983,0.7717966101694915,0.2204129803045362,0.31675585404100554
fbp,1.22,0.097053863,0.237758241,-0.005052409,0.979103597,0.996236646,-1.4099999666213991,0.9035991531404376,0.30114180473595686,0.5554132542376415
pal,1.21,0.109067201,0.262328371,0.255329123,0.407514862,0.940098223,-4.320000171661377,0.5673315082779299,0.23405707946021162,0.2887854404724762
rffT,1.21,0.1294357655,0.305032164,-0.034605704,0.871613889,0.988871448,-2.299999952316284,0.8105845629965948,0.34146505239312414,0.5718057972353006
SL1344_0397,1.2,0.117270028,0.27939135,-0.021034728,0.908947531,0.990289457,-1.3799999952316284,0.916595380667237,0.34722926304703694,0.5892000919255196
STnc3540,1.19,0.09323745050000003,0.229876125,-0.03205005,0.888572725,0.989070004,-3.5,0.6630282675622726,0.23389512028443477,0.4455740745403748
RyjB,1.19,0.1257764145,0.297379622,0.046688347000000005,0.856218618,0.988871448,-6.0999999046325675,0.3524015110631408,0.18244710582016038,0.36518969426861325
tpiA,1.18,0.114751481,0.27407874,0.185656585,0.36981029,0.92903635,-6.980000019073486,0.17749627421758568,0.0996765651168247,0.13435747213892624
clpP,1.18,0.104978015,0.253997236,0.091320155,0.651008591,0.977124664,-2.940000057220459,0.8130125751776928,0.29539208508665005,0.44822354009262255
rpl20,1.17,0.084386751,0.211376977,-0.123819872,0.622907847,0.97404575,-6.03000020980835,0.3603851444291609,0.1366376845346166,0.2430853733074719
maeB,1.17,0.1106131325,0.26560108,-0.095988223,0.657672915,0.978681937,-8.479999542236326,0.18575233022636484,0.10037155277121997,0.1968403105268475
sucB,1.16,0.091563085,0.226273706,0.064604003,0.717794103,0.980552058,-3.740000009536743,0.6245306633291614,0.22081480648714638,0.3813551803741602
rnpA,1.16,0.14152314400000002,0.329940232,0.017656572,0.947262991,0.991794797,-3.539999961853028,0.6226964112512124,0.30218285541105433,0.5481383292415105
SL1344_4407,1.15,0.1406622835,0.32823019,-0.15380538400000002,0.470993911,0.951670844,-8.300000190734862,0.17117988394584138,0.11380568695199154,0.1759148113510113
cpxP,1.14,0.0916518255,0.226399963,-0.4405508,0.041729087000000005,0.474272002,-5.369999885559082,0.2955710955710956,0.12484538650383366,0.03482204328345292
yhjL,1.13,0.103361516,0.250556537,-0.000803522,0.996569388,0.999668167,-5.559999942779541,0.4586740654205608,0.19195710025783458,0.4115590040672389
tsf,1.13,0.141723698,0.330279745,0.210146966,0.313085563,0.884831165,-2.8299999237060547,0.7139439988743492,0.33297500191154444,0.3297967073508571
rplY,1.13,0.1377825755,0.322274441,-0.091333233,0.613298776,0.97404575,-4.269999980926514,0.5909090909090909,0.2856247140582574,0.42384582724965436
StyR-44b,1.12,0.1210398105,0.287348096,-0.15202802199999998,0.415673078,0.943238029,-1.6299999952316284,0.9083394833948341,0.35267935410337065,0.40428182325452916
groEL,1.1,0.1350939325,0.316958583,0.378262174,0.048708896,0.519945846,-2.9800000190734863,0.7210796915167095,0.32426911030607275,0.09805625469983427
yaaJ,1.07,0.152413962,0.351784528,-0.056423158,0.81965272,0.982741597,-8.300000190734862,0.11380679311865903,0.0876724700456857,0.203288576510432
rlpA,1.05,0.0966464995,0.236856793,-0.331864692,0.098465777,0.649844828,-8.680000305175781,0.09422492401215804,0.05189586280495256,0.029262810511192224
dnaJ,1.05,0.1377884015,0.322274441,-1.191403168,3.36874e-11,4.67478e-09,-4.96999979019165,0.4296648192135128,0.22655655320733833,7.794889132429717e-10
selD,1.04,0.108739597,0.261694548,0.222665126,0.385758769,0.929724271,-1.7000000476837158,0.913506949129672,0.32872363666693766,0.3671544432945229
mutL,1.04,0.115886022,0.276386017,-0.404735016,0.087426823,0.630120645,-6.889999866485597,0.2860316578728131,0.1460725430410083,0.06931440838007633
fusA,1.04,0.128416156,0.302787538,0.250816267,0.160374013,0.759356219,-5.730000019073486,0.43494973388527497,0.2169952322913158,0.15077508828684408
dedD,1.04,0.1336933515,0.314081008,-0.071047029,0.721653267,0.980552058,-8.0,0.26884525607579296,0.1554823940310472,0.29363975929832276
yojN,1.01,0.130824098,0.307941901,-0.101160302,0.57860741,0.963536152,-5.75,0.4264109759900218,0.21679398403957523,0.3333443911340418
flgH,1.01,0.127170422,0.300203404,0.110306054,0.642878135,0.974581643,-1.6799999475479126,0.9031531531531533,0.36340959298090897,0.5169518243616513
seqA,1.01,0.143294302,0.33333709999999994,0.249936569,0.31430937,0.884831165,-8.079999923706055,0.1770610278372591,0.11859089435435656,0.13958076796729954
rpmE,0.98,0.1481771865,0.343279369,-0.165521819,0.51256813,0.957964143,-2.5,0.7747228381374723,0.36328380752440154,0.46164395938321157
RUF_107c.112,0.98,0.200526704,0.447212478,-0.207545321,0.406390684,0.940098223,-7.480000019073486,0.2892512972572276,0.22315154090771278,0.27744771740640267
deoD,0.97,0.196774241,0.440149697,0.187345686,0.460796395,0.951670844,-0.4300000071525574,0.9857256145915941,0.5120833135576323,0.5658274011947464
icdA,0.95,0.163725317,0.37420559,0.02670243,0.904153094,0.990289457,-3.0199999809265137,0.8220715166461159,0.40452108825136623,0.6479441085993158
SL1344_3846,0.95,0.145149194,0.337130354,0.125329431,0.6089728520000001,0.97404575,-2.25,0.8237189321877877,0.3735024440059618,0.5134451768426243
aceE,0.94,0.154800165,0.356516657,0.116200751,0.498807018,0.951670844,-4.380000114440918,0.5943610087843582,0.31152607285766054,0.4051972295240635
atpD,0.93,0.193524194,0.433417314,0.403896772,0.03126618,0.410315052,-2.609999895095825,0.7942222222222223,0.44154435515290147,0.0989237617831946
SL1344_4179,0.93,0.17522922300000002,0.3976270670000001,0.172619971,0.452265315,0.951670844,-7.980000019073486,0.3290705339485827,0.222182941511541,0.2945760993475942
tldD,0.92,0.15345569050000002,0.353872,0.458428006,0.058538178,0.551701998,-7.639999866485597,0.2577699018538713,0.16732421301045042,0.058998097275368824
atpG,0.91,0.138801094,0.324474762,0.242266879,0.212620331,0.840851232,-6.480000019073486,0.2258948726217349,0.13991608758107654,0.1237582186606221
hslV,0.91,0.191051183,0.428677032,0.32838153800000003,0.126714084,0.69905874,-1.0700000524520874,0.9113844213181962,0.4784854727277067,0.2666707792146442
yfgA,0.91,0.1464079185,0.33970403200000004,0.227977639,0.281763278,0.865346655,-6.690000057220459,0.2300106205431649,0.14786818571794527,0.15660412366519486
IsrK,0.9,0.245696867,0.533892012,-0.00821219,0.974792923,0.995335842,-9.510000228881836,0.12506956037840847,0.137744924683256,0.3193567586804831
